prompt,observation.state,action,timestamp,index,episode_index,frame_index,task_index,observation.image.top_rgb,observation.image.right_rgb,observation.image.left_rgb
fold the garment on the table,"[0.27252164483070374, 0.18955743312835693, -0.8272103667259216, 1.5342891216278076, -0.5117395520210266, 0.17439430952072144, -0.07559388130903244, 0.17944324016571045, -0.5200283527374268, 1.5179892778396606, 0.32260170578956604, 0.26149696111679077]","[0.2707774043083191, -0.18325957655906677, 0.21366308629512787, 1.3439488410949707, -0.47712603211402893, -0.14708568155765533, -0.04090815782546997, -0.08540506660938263, 0.21148358285427094, 1.3281713724136353, 0.3143041133880615, 0.022794485092163086]",10.533333778381348,68275,200,316,0,./sample_episode_images/episode_200/top/frame_008546.jpg,./sample_episode_images/episode_200/right/frame_000317.jpg,./sample_episode_images/episode_200/left/frame_008546.jpg
fold the garment on the table,"[0.26810094714164734, 0.08021751046180725, -0.7159704566001892, 1.4811655282974243, -0.5020656585693359, 0.08444856852293015, -0.06399321556091309, 0.1047988086938858, -0.4091808497905731, 1.4641084671020508, 0.32025742530822754, 0.1947704404592514]","[0.23342880606651306, -0.28216156363487244, 0.3316746652126312, 1.255021572113037, -0.4105166494846344, -0.12830600142478943, -0.04090815782546997, -0.16570043563842773, 0.3279961049556732, 1.2894450426101685, 0.3143041133880615, -0.04397042840719223]",10.566666603088379,68276,200,317,0,./sample_episode_images/episode_200/top/frame_008547.jpg,./sample_episode_images/episode_200/right/frame_000318.jpg,./sample_episode_images/episode_200/left/frame_008547.jpg
fold the garment on the table,"[0.2626785933971405, -0.028255367651581764, -0.6051216721534729, 1.4172053337097168, -0.47654813528060913, 0.02494775876402855, -0.05355461314320564, 0.028736131265759468, -0.298628032207489, 1.4137099981307983, 0.3185475766658783, 0.12805908918380737]","[0.20182614028453827, -0.3781546652317047, 0.43640995025634766, 1.177568793296814, -0.3511473834514618, -0.1254168152809143, -0.04090815782546997, -0.2518354654312134, 0.42508986592292786, 1.256455898284912, 0.29837164282798767, -0.143375962972641]",10.600000381469727,68277,200,318,0,./sample_episode_images/episode_200/top/frame_008548.jpg,./sample_episode_images/episode_200/right/frame_000319.jpg,./sample_episode_images/episode_200/left/frame_008548.jpg
fold the garment on the table,"[0.25214627385139465, -0.13517436385154724, -0.4946056604385376, 1.3486990928649902, -0.4415505826473236, -0.017050137743353844, -0.04536522924900055, -0.04947057366371155, -0.18804949522018433, 1.3681695461273193, 0.3128741383552551, 0.05221475288271904]","[0.1730964332818985, -0.471238911151886, 0.544095516204834, 1.1201963424682617, -0.3163946568965912, -0.1181938573718071, -0.04090815782546997, -0.3496498167514801, 0.5191961526870728, 1.2249010801315308, 0.2708519399166107, -0.13595764338970184]",10.633333206176758,68278,200,319,0,./sample_episode_images/episode_200/top/frame_008549.jpg,./sample_episode_images/episode_200/right/frame_000320.jpg,./sample_episode_images/episode_200/left/frame_008549.jpg
fold the garment on the table,"[0.23514428734779358, -0.23986487090587616, -0.38441336154937744, 1.2825496196746826, -0.4065726101398468, -0.0452539324760437, -0.039773255586624146, -0.13109050691127777, -0.07731997221708298, 1.3269633054733276, 0.3010999262332916, -0.00040752513450570405]","[0.16878698766231537, -0.5570509433746338, 0.6473556756973267, 1.0886415243148804, -0.30770647525787354, -0.1181938573718071, -0.042318783700466156, -0.4372447729110718, 0.5923898816108704, 1.2162952423095703, 0.25636786222457886, -0.13595764338970184]",10.666666984558105,68279,200,320,0,./sample_episode_images/episode_200/top/frame_008550.jpg,./sample_episode_images/episode_200/right/frame_000321.jpg,./sample_episode_images/episode_200/left/frame_008550.jpg
fold the garment on the table,"[0.2148282825946808, -0.3415822386741638, -0.2745072543621063, 1.2253801822662354, -0.3788635730743408, -0.06556224822998047, -0.03679084777832031, -0.2164917290210724, 0.03324339911341667, 1.2942991256713867, 0.2885521650314331, -0.03827791288495064]","[0.17022347450256348, -0.6355907320976257, 0.738814651966095, 1.081470012664795, -0.3062584400177002, -0.1181938573718071, -0.042318783700466156, -0.5204599499702454, 0.6536336541175842, 1.2162952423095703, 0.238986998796463, -0.134473979473114]",10.699999809265137,68280,200,321,0,./sample_episode_images/episode_200/top/frame_008551.jpg,./sample_episode_images/episode_200/right/frame_000322.jpg,./sample_episode_images/episode_200/left/frame_008551.jpg
fold the garment on the table,"[0.19658957421779633, -0.439350426197052, -0.16472332179546356, 1.1818150281906128, -0.3584645688533783, -0.08019105345010757, -0.036027729511260986, -0.3045025169849396, 0.1438555121421814, 1.270819902420044, 0.27466705441474915, -0.06513740867376328]","[0.17022347450256348, -0.7228571772575378, 0.8228979110717773, 1.08003568649292, -0.3033623993396759, -0.1181938573718071, -0.036676280200481415, -0.6095148324966431, 0.7253336906433105, 1.2162952423095703, 0.20132844150066376, -0.134473979473114]",10.733333587646484,68281,200,322,0,./sample_episode_images/episode_200/top/frame_008552.jpg,./sample_episode_images/episode_200/right/frame_000323.jpg,./sample_episode_images/episode_200/left/frame_008552.jpg
fold the garment on the table,"[0.18343408405780792, -0.5328941345214844, -0.05469179525971413, 1.150508999824524, -0.34297165274620056, -0.09074781835079193, -0.0361715666949749, -0.39394307136535645, 0.25460541248321533, 1.2542686462402344, 0.25417429208755493, -0.08449108898639679]","[0.16160455346107483, -0.8072147965431213, 0.8907545804977417, 1.081470012664795, -0.30191436409950256, -0.1181938573718071, -0.02398064360022545, -0.688350260257721, 0.7970336675643921, 1.2005177736282349, 0.16077306866645813, -0.134473979473114]",10.766666412353516,68282,200,323,0,./sample_episode_images/episode_200/top/frame_008553.jpg,./sample_episode_images/episode_200/right/frame_000324.jpg,./sample_episode_images/episode_200/left/frame_008553.jpg
fold the garment on the table,"[0.17442120611667633, -0.6224178671836853, 0.05558303743600845, 1.128844976425171, -0.3314374089241028, -0.09835931658744812, -0.03492528572678566, -0.48309627175331116, 0.36558476090431213, 1.2386837005615234, 0.22809210419654846, -0.09845458716154099]","[0.16016808152198792, -0.8973901271820068, 0.9482852220535278, 1.084338665008545, -0.27005767822265625, -0.1181938573718071, -0.001410626107826829, -0.7671856880187988, 0.8911399841308594, 1.1460139751434326, 0.1303565353155136, -0.134473979473114]",10.800000190734863,68283,200,324,0,./sample_episode_images/episode_200/top/frame_008554.jpg,./sample_episode_images/episode_200/right/frame_000325.jpg,./sample_episode_images/episode_200/left/frame_008554.jpg
fold the garment on the table,"[0.16829043626785278, -0.7087675333023071, 0.16608382761478424, 1.1145594120025635, -0.31426292657852173, -0.10385746508836746, -0.029427440837025642, -0.5699870586395264, 0.47688838839530945, 1.213464617729187, 0.20080776512622833, -0.10855837911367416]","[0.16735050082206726, -1.0021098852157593, 1.0146666765213013, 1.084338665008545, -0.18462388217449188, -0.1181938573718071, 0.018338140100240707, -0.8591604232788086, 1.022589921951294, 1.055652379989624, 0.11442407220602036, -0.134473979473114]",10.833333015441895,68284,200,325,0,./sample_episode_images/episode_200/top/frame_008555.jpg,./sample_episode_images/episode_200/right/frame_000326.jpg,./sample_episode_images/episode_200/left/frame_008555.jpg
fold the garment on the table,"[0.1657022088766098, -0.794623851776123, 0.276834636926651, 1.1049500703811646, -0.2780463397502899, -0.10784303396940231, -0.018702156841754913, -0.6552138328552246, 0.5883731842041016, 1.1708347797393799, 0.17667558789253235, -0.11587303876876831]","[0.16016808152198792, -1.1068296432495117, 1.079573154449463, 1.078601360321045, -0.1020861491560936, -0.1181938573718071, 0.019748765975236893, -0.9482152462005615, 1.1495587825775146, 0.9825025796890259, 0.11297567188739777, -0.134473979473114]",10.866666793823242,68285,200,326,0,./sample_episode_images/episode_200/top/frame_008556.jpg,./sample_episode_images/episode_200/right/frame_000327.jpg,./sample_episode_images/episode_200/left/frame_008556.jpg
fold the garment on the table,"[0.16438676416873932, -0.8829542398452759, 0.38777297735214233, 1.0969622135162354, -0.2288835495710373, -0.11072330176830292, -0.006523370277136564, -0.7403551340103149, 0.6996178030967712, 1.1185981035232544, 0.15882505476474762, -0.12110473960638046]","[0.16016808152198792, -1.2231849431991577, 1.15038001537323, 1.081470012664795, -0.04706099256873131, -0.1181938573718071, 0.012695635668933392, -1.0489494800567627, 1.2615900039672852, 0.9423419237136841, 0.11297567188739777, -0.134473979473114]",10.899999618530273,68286,200,327,0,./sample_episode_images/episode_200/top/frame_008557.jpg,./sample_episode_images/episode_200/right/frame_000328.jpg,./sample_episode_images/episode_200/left/frame_008557.jpg
fold the garment on the table,"[0.1630544662475586, -0.9767017364501953, 0.49872756004333496, 1.0920403003692627, -0.17803657054901123, -0.11279918253421783, 0.0022224504500627518, -0.8279188871383667, 0.8106300234794617, 1.0686315298080444, 0.14594097435474396, -0.12482982128858566]","[0.16016808152198792, -1.3671746253967285, 1.2329881191253662, 1.08577299118042, -0.03692477568984032, -0.1181938573718071, 0.016927514225244522, -1.177422046661377, 1.3542025089263916, 0.9380390048027039, 0.11297567188739777, -0.134473979473114]",10.933333396911621,68287,200,328,0,./sample_episode_images/episode_200/top/frame_008558.jpg,./sample_episode_images/episode_200/right/frame_000329.jpg,./sample_episode_images/episode_200/left/frame_008558.jpg
fold the garment on the table,"[0.16204029321670532, -1.0807323455810547, 0.60979163646698, 1.0901180505752563, -0.13852888345718384, -0.11431237310171127, 0.007781512103974819, -0.9237823486328125, 0.9215377569198608, 1.0309282541275024, 0.1366879642009735, -0.1274874061346054]","[0.16016808152198792, -1.5097098350524902, 1.3155962228775024, 1.0986816883087158, -0.03692477568984032, -0.1181938573718071, 0.022570017725229263, -1.302974820137024, 1.4318774938583374, 0.9552506804466248, 0.11587247997522354, -0.134473979473114]",10.966666221618652,68288,200,329,0,./sample_episode_images/episode_200/top/frame_008559.jpg,./sample_episode_images/episode_200/right/frame_000330.jpg,./sample_episode_images/episode_200/left/frame_008559.jpg
fold the garment on the table,"[0.16129079461097717, -1.1918716430664062, 0.7207978367805481, 1.0920660495758057, -0.11007127910852432, -0.11539150029420853, 0.012369748204946518, -1.0302155017852783, 1.0324560403823853, 1.0086138248443604, 0.1308467835187912, -0.12939953804016113]","[0.16016808152198792, -1.6566083431243896, 1.3834528923034668, 1.157488465309143, -0.03258068487048149, -0.1181938573718071, 0.018338140100240707, -1.4314473867416382, 1.4811713695526123, 1.0226632356643677, 0.11587247997522354, -0.134473979473114]",11.0,68289,200,330,0,./sample_episode_images/episode_200/top/frame_008560.jpg,./sample_episode_images/episode_200/right/frame_000331.jpg,./sample_episode_images/episode_200/left/frame_008560.jpg
fold the garment on the table,"[0.16076472401618958, -1.3034400939941406, 0.8315446972846985, 1.1086454391479492, -0.08837036043405533, -0.11611223220825195, 0.015217305161058903, -1.1406558752059937, 1.1430456638336182, 1.0104267597198486, 0.1266307681798935, -0.1307322382926941]","[0.16016808152198792, -1.738057017326355, 1.427707314491272, 1.2177294492721558, -0.03402871638536453, -0.1181938573718071, 0.015516887418925762, -1.5803587436676025, 1.5035775899887085, 1.1288022994995117, 0.11442407220602036, -0.13299031555652618]",11.033333778381348,68290,200,331,0,./sample_episode_images/episode_200/top/frame_008561.jpg,./sample_episode_images/episode_200/right/frame_000332.jpg,./sample_episode_images/episode_200/left/frame_008561.jpg
fold the garment on the table,"[0.1604059785604477, -1.4149311780929565, 0.9423822164535522, 1.1381901502609253, -0.0731470063328743, -0.11665969341993332, 0.01597151905298233, -1.2515171766281128, 1.245718002319336, 1.0435490608215332, 0.12320325523614883, -0.13134193420410156]","[0.16016808152198792, -1.6842427253723145, 1.435083031654358, 1.2234667539596558, -0.0311326552182436, -0.11674926429986954, 0.014106261543929577, -1.714671015739441, 1.5229963064193726, 1.2119922637939453, 0.11152726411819458, -0.134473979473114]",11.066666603088379,68291,200,332,0,./sample_episode_images/episode_200/top/frame_008562.jpg,./sample_episode_images/episode_200/right/frame_000333.jpg,./sample_episode_images/episode_200/left/frame_008562.jpg
fold the garment on the table,"[0.1599166989326477, -1.5101553201675415, 1.0533398389816284, 1.1622419357299805, -0.061385173350572586, -0.11667762696743011, 0.015549509786069393, -1.3621734380722046, 1.3339191675186157, 1.0940200090408325, 0.11994132399559021, -0.13232114911079407]","[0.16016808152198792, -1.6464272737503052, 1.4321327209472656, 1.2148609161376953, -0.0311326552182436, -0.11674926429986954, 0.021159391850233078, -1.707371473312378, 1.5244901180267334, 1.2062550783157349, 0.11297567188739777, -0.134473979473114]",11.100000381469727,68292,200,333,0,./sample_episode_images/episode_200/top/frame_008563.jpg,./sample_episode_images/episode_200/right/frame_000334.jpg,./sample_episode_images/episode_200/left/frame_008563.jpg
fold the garment on the table,"[0.15955938398838043, -1.5622056722640991, 1.1572545766830444, 1.1788238286972046, -0.052911341190338135, -0.11672130972146988, 0.01623423956334591, -1.4592411518096924, 1.4028948545455933, 1.1317390203475952, 0.11801616102457047, -0.13312241435050964]","[0.16016808152198792, -1.6478817462921143, 1.4483592510223389, 1.2062550783157349, -0.03402871638536453, -0.11674926429986954, 0.014106261543929577, -1.653354525566101, 1.5125401020050049, 1.1876089572906494, 0.11442407220602036, -0.134473979473114]",11.133333206176758,68293,200,334,0,./sample_episode_images/episode_200/top/frame_008564.jpg,./sample_episode_images/episode_200/right/frame_000335.jpg,./sample_episode_images/episode_200/left/frame_008564.jpg
fold the garment on the table,"[0.15962305665016174, -1.5861537456512451, 1.2478961944580078, 1.1888251304626465, -0.047618668526411057, -0.11678774654865265, 0.01595204509794712, -1.516624093055725, 1.4461984634399414, 1.1518715620040894, 0.11700744926929474, -0.13362807035446167]","[0.16016808152198792, -1.665334939956665, 1.4778622388839722, 1.2019520998001099, -0.035476747900247574, -0.11674926429986954, 0.014106261543929577, -1.6445950269699097, 1.511046290397644, 1.184740424156189, 0.11587247997522354, -0.134473979473114]",11.166666984558105,68294,200,335,0,./sample_episode_images/episode_200/top/frame_008565.jpg,./sample_episode_images/episode_200/right/frame_000336.jpg,./sample_episode_images/episode_200/left/frame_008565.jpg
fold the garment on the table,"[0.159834623336792, -1.603720784187317, 1.3245940208435059, 1.1950136423110962, -0.044217851012945175, -0.11685611307621002, 0.01528982724994421, -1.552341341972351, 1.472820520401001, 1.1635582447052002, 0.11669500172138214, -0.1339370310306549]","[0.16016808152198792, -1.694423794746399, 1.5176911354064941, 1.2005177736282349, -0.03692477568984032, -0.11963844299316406, 0.014106261543929577, -1.6548144817352295, 1.5125401020050049, 1.1861746311187744, 0.11587247997522354, -0.134473979473114]",11.199999809265137,68295,200,336,0,./sample_episode_images/episode_200/top/frame_008566.jpg,./sample_episode_images/episode_200/right/frame_000337.jpg,./sample_episode_images/episode_200/left/frame_008566.jpg
